Day;TMean;TMax;TMin;RHMean;RHMax;RHMmin;Rain;VMean;VMax;VDir;Rad;Eto
01-01-2017;25.0;30.9;20.1;73.6;91.9;48.9;0.0;1.6;7.4;SO;28.48;5.57
02-01-2017;24.6;30.3;20.2;75.3;93.5;52.5;0.0;1.4;6.5;O;22.78;4.45
03-01-2017;25.6;33.5;22.0;70.6;84.1;38.0;0.0;2.5;8.5;SE;22.31;4.22
04-01-2017;23.8;29.0;19.7;77.0;91.7;56.4;0.0;3.0;9.5;NE;26.29;4.69
05-01-2017;22.8;26.0;20.8;87.3;94.6;73.4;2.4;1.0;6.1;NE;9.49;1.81
06-01-2017;24.9;32.0;20.6;74.2;91.6;45.6;0.6;2.0;8.8;S;23.60;4.51
07-01-2017;25.5;32.6;20.3;74.2;94.9;41.4;0.0;2.1;7.3;S;27.26;5.24
08-01-2017;25.2;33.6;20.7;74.0;92.8;46.0;0.0;1.8;11.3;L;24.18;4.68
09-01-2017;23.6;30.8;19.9;83.0;97.9;60.1;9.4;2.1;9.4;N;18.41;3.40
10-01-2017;23.3;29.4;19.6;85.1;98.6;56.1;0.6;1.5;6.4;O;21.39;4.07
11-01-2017;23.1;28.2;19.7;87.8;98.8;65.4;32.8;1.8;5.9;N;20.45;3.80
12-01-2017;22.4;28.8;18.9;88.8;97.6;65.3;2.6;2.2;7.9;SE;13.46;2.41
13-01-2017;21.7;26.6;18.8;89.7;98.6;66.6;0.2;1.9;6.1;L;11.73;2.10
14-01-2017;23.6;31.1;18.4;80.6;98.7;49.2;3.6;1.3;5.5;N;25.26;4.88
15-01-2017;22.6;30.3;19.3;88.5;98.6;57.1;12.0;1.8;8.8;NE;23.32;4.31
16-01-2017;22.8;28.8;20.2;87.5;98.7;63.0;0.0;2.8;8.3;N;21.93;3.85
17-01-2017;21.0;25.1;19.6;95.8;99.1;82.3;16.0;2.6;8.2;N;10.39;1.90
18-01-2017;19.9;22.0;18.7;99.4;100.0;93.9;28.8;1.7;6.5;NE;4.52;1.10
19-01-2017;20.6;25.3;18.7;93.3;100.0;61.5;14.4;1.2;7.3;S;11.78;2.59
20-01-2017;21.1;26.5;18.5;86.3;100.0;52.3;21.6;1.0;4.6;S;13.95;3.03
21-01-2017;20.9;25.2;18.3;87.1;100.0;61.4;0.6;1.3;6.7;NE;13.68;2.75
22-01-2017;20.1;25.4;18.0;91.6;100.0;59.9;10.0;1.6;6.7;L;15.01;3.24
23-01-2017;21.0;26.9;17.6;82.6;99.5;50.8;0.2;1.6;7.1;NE;18.57;3.91
24-01-2017;22.3;28.5;18.8;83.7;98.7;52.3;2.4;1.7;8.8;N;22.81;4.67
25-01-2017;22.1;28.6;19.4;86.7;100.0;53.1;12.8;1.8;8.0;N;18.95;4.09
26-01-2017;20.6;23.2;19.0;94.2;100.0;78.4;5.2;1.1;7.7;N;6.67;1.40
27-01-2017;21.4;26.0;19.3;85.1;97.9;58.7;3.2;1.3;5.5;SO;12.62;2.67
28-01-2017;24.4;31.1;19.0;73.0;95.4;43.2;0.0;3.0;9.1;SE;27.42;5.88
29-01-2017;24.5;30.5;19.9;64.2;97.3;27.7;0.0;2.8;7.3;SE;27.65;5.94
30-01-2017;24.4;30.5;20.0;69.0;94.9;41.0;0.0;3.3;8.2;L;29.04;1.65
31-01-2017;21.5;29.4;17.7;79.3;99.2;46.9;10.2;2.8;8.0;L;15.32;4.15
01-02-2017;21.1;28.3;17.6;82.0;97.9;44.0;3.0;1.8;5.8;NE;16.74;3.56
02-02-2017;20.6;27.5;17.3;89.4;100.0;58.3;35.4;2.2;9.7;N;16.22;3.49
03-02-2017;21.5;27.4;18.2;88.7;100.0;60.0;9.0;1.9;7.1;NE;16.62;3.29
04-02-2017;23.4;30.1;19.1;79.2;99.6;44.5;0.0;1.5;6.2;NO;24.15;4.37
05-02-2017;22.8;29.9;19.9;81.8;97.2;52.2;1.0;1.8;7.1;N;22.19;4.15
06-02-2017;23.5;31.3;19.0;79.1;97.7;46.8;5.6;2.0;11.6;NE;24.50;4.82
07-02-2017;24.1;31.9;18.7;76.7;98.9;45.1;1.0;1.7;9.2;SE;22.61;4.27
08-02-2017;24.2;31.0;19.0;72.8;94.7;43.8;0.0;3.2;7.9;SE;26.72;5.36
09-02-2017;23.2;30.0;18.0;70.1;92.0;45.2;0.0;3.1;7.6;SE;24.39;4.83
10-02-2017;23.8;29.7;18.3;69.7;89.9;45.9;0.0;3.1;8.5;L;27.00;5.33
11-02-2017;24.3;29.8;19.8;68.4;84.5;46.4;0.0;3.0;8.6;L;26.22;5.34
12-02-2017;24.1;30.8;19.9;70.6;95.1;44.7;0.0;2.6;8.0;NE;24.85;4.94
13-02-2017;26.3;31.3;19.8;54.2;69.8;42.8;0.0;3.6;8.8;NE;26.69;4.92
14-02-2017;24.6;30.9;19.8;61.3;79.8;39.0;0.0;3.2;10.1;L;25.24;4.57
15-02-2017;25.6;32.6;20.3;60.4;77.6;37.8;0.0;2.4;7.7;L;26.81;5.11
16-02-2017;25.9;32.0;20.3;61.4;83.7;39.3;0.0;1.4;6.1;NE;24.92;4.98
17-02-2017;24.5;31.0;21.3;74.0;95.7;47.5;5.6;1.5;7.7;O;17.90;3.47
18-02-2017;24.0;31.7;19.0;78.9;97.7;43.5;37.6;1.7;14.2;NO;25.55;4.88
19-02-2017;25.6;32.7;19.7;71.3;96.6;42.8;0.0;1.7;5.5;SE;26.21;5.13
20-02-2017;26.5;33.2;22.2;61.4;84.6;31.6;0.0;2.5;7.0;SE;28.05;5.40
21-02-2017;25.5;32.0;21.1;60.0;86.4;35.4;0.0;3.1;9.1;L;28.25;5.21
22-02-2017;25.2;32.0;20.3;59.2;76.9;35.6;0.0;2.4;7.4;L;25.75;4.88
23-02-2017;25.6;31.6;19.8;56.2;76.6;35.2;0.0;1.5;5.8;NE;26.68;5.30
24-02-2017;23.4;29.0;18.0;73.5;98.8;51.0;6.8;2.1;7.7;O;19.20;3.56
25-02-2017;20.2;24.4;17.7;88.9;98.9;66.4;2.4;2.0;5.6;NE;12.32;2.13
26-02-2017;20.9;27.3;18.3;86.5;98.7;55.7;2.4;1.5;6.8;NE;15.43;2.79
27-02-2017;22.6;30.1;18.1;79.9;98.0;45.8;0.0;1.5;5.6;NE;22.48;4.22
28-02-2017;23.1;29.6;19.0;81.1;98.9;49.4;0.0;1.3;5.8;N;21.00;4.02
01-03-2017;22.7;29.2;19.4;83.8;98.4;53.5;8.0;1.8;7.7;NE;21.05;3.89
02-03-2017;21.7;27.2;19.9;91.2;98.7;66.7;8.6;1.6;7.0;NE;12.68;2.31
03-03-2017;22.0;27.7;20.1;89.8;99.1;64.8;11.2;1.4;8.8;NE;13.75;2.55
04-03-2017;22.6;28.4;19.3;87.3;98.5;62.3;4.8;1.4;7.1;NO;19.12;3.59
05-03-2017;21.6;27.0;19.1;94.7;99.4;68.0;32.3;1.7;9.1;N;11.07;1.99
06-03-2017;22.4;28.3;18.5;88.3;99.3;56.1;13.0;1.4;12.7;NE;15.93;2.98
07-03-2017;23.5;30.4;19.3;81.2;96.4;49.6;9.4;1.8;6.1;L;19.39;3.64
08-03-2017;23.4;30.4;20.0;80.8;95.2;50.8;1.0;2.2;7.6;L;17.75;3.25
09-03-2017;24.4;30.7;19.2;77.1;95.7;52.6;0.0;2.5;7.7;NE;24.13;4.47
10-03-2017;25.6;31.4;21.2;70.8;86.5;48.7;0.0;2.0;8.6;L;23.45;4.54
11-03-2017;25.6;32.5;20.8;68.8;86.1;45.2;0.0;2.6;6.8;SE;24.36;4.59
12-03-2017;25.6;31.0;20.8;64.4;90.5;38.5;0.0;1.9;7.9;NE;22.59;4.39
13-03-2017;24.0;29.9;19.6;72.2;93.5;45.6;0.0;2.3;10.3;S;17.07;3.16
14-03-2017;23.4;31.7;19.5;75.7;93.9;39.8;7.6;3.6;9.4;L;22.94;3.96
15-03-2017;23.2;30.5;18.2;71.3;93.5;42.5;0.2;2.7;8.3;L;24.25;4.34
16-03-2017;24.2;30.5;19.1;65.1;83.7;40.6;0.0;2.2;7.6;L;23.52;4.41
17-03-2017;24.6;30.9;19.7;66.3;93.4;38.7;0.0;2.2;9.8;SE;20.78;3.91
18-03-2017;21.2;28.2;17.5;85.6;99.1;57.7;14.0;3.4;9.1;SE;19.11;3.15
19-03-2017;20.1;26.3;17.9;88.7;98.6;62.3;0.4;2.6;7.4;SE;12.19;2.03
20-03-2017;20.6;27.7;16.2;78.0;96.4;51.4;0.0;4.0;10.6;S;22.72;3.60
21-03-2017;20.3;27.5;14.8;71.0;91.7;43.6;0.0;3.4;10.6;S;25.68;4.19
22-03-2017;21.8;30.2;16.1;66.6;92.2;35.9;0.0;2.6;7.3;SE;24.81;4.35
23-03-2017;21.9;28.8;17.2;67.0;89.2;41.7;0.0;2.4;7.3;SE;20.08;3.57
24-03-2017;23.4;30.1;19.1;59.2;72.9;34.3;0.0;1.8;5.2;S;22.08;4.16
25-03-2017;24.2;29.8;19.5;60.5;83.7;41.6;0.0;2.0;8.5;S;19.20;3.64
26-03-2017;22.8;30.3;17.2;66.3;86.5;40.6;0.0;2.9;7.7;SE;23.35;4.13
27-03-2017;20.2;25.0;16.9;77.8;89.3;59.5;0.0;2.5;6.4;S;10.95;1.85
28-03-2017;21.3;26.8;17.1;73.6;93.1;52.5;0.0;3.4;9.2;SE;18.18;3.02
29-03-2017;20.2;26.5;15.4;66.5;89.0;38.0;0.0;3.8;10.0;SE;24.37;3.89
30-03-2017;20.3;28.1;15.0;67.5;87.8;38.8;0.0;3.0;7.9;SE;22.46;3.73
31-03-2017;19.4;26.5;14.6;69.0;90.4;40.8;0.0;3.5;9.1;S;22.65;3.59
01-04-2017;18.9;26.2;13.7;66.4;87.0;36.4;0.0;4.4;10.1;SE;24.63;3.69
02-04-2017;20.4;28.5;14.4;64.0;84.2;32.1;0.0;3.5;9.8;SE;24.36;3.97
03-04-2017;21.7;28.8;15.7;64.2;92.5;35.0;0.0;2.4;6.8;SE;22.36;3.95
04-04-2017;23.2;29.6;17.5;55.4;76.4;32.3;0.0;2.2;7.4;L;21.47;3.96
05-04-2017;24.6;30.8;18.5;53.5;76.2;33.9;0.2;2.0;8.2;N;21.96;4.20
06-04-2017;21.1;23.7;19.0;93.8;99.3;67.4;45.8;1.7;9.5;NE;6.31;1.11
07-04-2017;21.7;28.4;18.3;93.3;99.2;65.7;36.8;1.0;7.0;NE;12.37;2.33
08-04-2017;23.1;30.7;18.6;83.0;99.2;49.5;0.0;2.2;6.2;SE;21.45;3.92
09-04-2017;22.8;29.8;18.5;79.8;95.2;51.0;0.0;2.8;7.4;SE;19.44;3.43
10-04-2017;23.8;30.2;18.9;76.1;95.6;48.2;0.0;2.2;7.3;SE;18.89;3.49
11-04-2017;23.8;30.1;20.6;76.8;92.2;45.9;0.2;1.7;5.5;S;16.80;3.19
12-04-2017;21.9;26.7;17.4;81.8;93.9;62.1;0.0;3.6;8.5;S;15.80;2.63
13-04-2017;20.5;27.9;16.5;79.1;93.8;50.2;0.0;3.6;9.5;SE;20.26;3.27
14-04-2017;21.6;30.3;15.9;78.3;95.5;45.7;0.0;2.5;6.4;SE;19.69;3.45
15-04-2017;22.7;30.5;16.0;71.6;95.5;41.2;0.0;2.0;6.2;SE;20.66;3.79
16-04-2017;22.9;28.9;18.6;68.1;84.1;42.6;0.0;1.8;5.8;S;18.69;3.48
17-04-2017;20.5;25.5;17.2;83.0;96.1;59.8;7.0;2.9;8.3;S;7.66;1.27
18-04-2017;19.7;25.8;15.9;78.3;94.1;55.1;0.0;3.5;8.5;S;20.82;3.31
19-04-2017;20.3;27.5;14.5;74.4;90.9;52.0;0.0;2.8;7.7;SE;20.80;3.49
20-04-2017;21.7;27.8;17.2;71.8;82.9;53.7;0.0;2.6;8.2;L;16.30;2.85
21-04-2017;19.5;22.2;16.7;95.1;99.4;74.7;39.9;1.9;8.3;N;4.68;0.77
22-04-2017;18.0;24.1;14.7;84.2;99.4;51.7;0.0;1.5;8.3;S;17.98;3.07
23-04-2017;18.7;25.0;15.3;81.9;94.9;54.3;0.0;3.4;9.5;SE;19.17;2.98
24-04-2017;20.4;27.8;15.1;78.4;95.2;51.1;2.2;2.4;8.2;L;20.51;3.51
25-04-2017;22.6;28.1;18.2;74.0;89.1;53.6;1.4;2.0;7.3;NE;18.60;3.40
26-04-2017;19.1;23.2;16.8;93.2;99.4;78.6;33.2;1.7;7.7;N;3.08;0.50
27-04-2017;18.3;21.5;16.0;93.0;99.5;74.0;1.0;0.8;4.4;SO;7.19;1.27
28-04-2017;17.2;22.4;13.9;89.6;99.1;70.1;0.0;3.0;7.0;S;16.14;2.45
29-04-2017;18.0;25.3;14.0;87.5;96.0;63.9;0.0;2.9;7.4;SE;13.86;2.16
30-04-2017;18.7;25.3;14.5;83.0;97.5;57.0;0.2;2.6;6.8;SE;19.82;3.23
01-05-2017;19.2;26.9;14.6;76.8;96.4;42.1;0.0;2.4;7.6;SE;19.78;3.30
02-05-2017;19.2;26.7;15.5;77.8;91.8;45.4;0.0;2.0;5.3;L;13.27;2.25
03-05-2017;20.9;27.7;16.3;68.7;83.0;43.8;0.0;1.8;5.6;L;19.62;3.52
04-05-2017;20.2;26.1;17.0;77.4;87.3;56.9;0.0;1.8;5.6;L;13.49;2.37
05-05-2017;19.0;23.7;14.8;86.2;98.2;63.9;13.0;1.5;6.7;L;10.16;1.75
06-05-2017;18.3;25.4;13.3;81.4;99.1;51.9;0.0;1.3;5.5;SE;16.41;2.86
07-05-2017;18.7;26.0;15.0;80.7;95.3;47.9;0.0;2.6;7.6;SE;17.53;2.86
08-05-2017;19.4;25.7;14.2;67.9;94.8;36.6;0.2;2.1;6.2;S;19.78;3.39
09-05-2017;20.4;26.0;15.1;57.1;81.5;29.7;0.0;1.3;4.3;SO;19.60;3.59
10-05-2017;19.8;26.3;15.6;73.1;88.3;49.2;0.0;2.6;7.7;S;18.47;3.10
11-05-2017;18.7;24.2;15.1;78.1;93.5;58.5;0.0;3.1;7.3;S;18.60;2.95
12-05-2017;19.1;27.1;13.7;75.8;93.9;46.2;0.0;2.1;6.5;SE;18.56;3.15
13-05-2017;20.9;27.3;15.9;68.8;86.8;44.5;0.0;1.6;6.4;NE;17.87;3.23
14-05-2017;18.8;21.9;17.1;89.1;99.0;72.7;3.2;1.6;6.2;NO;5.34;0.90
15-05-2017;20.1;26.8;16.5;83.5;99.4;43.5;0.2;0.7;4.4;S;13.40;2.50
16-05-2017;19.0;23.5;15.5;76.0;90.9;60.7;0.0;2.1;5.5;S;12.96;2.19
17-05-2017;19.2;25.7;14.7;79.9;90.3;58.4;0.0;2.3;5.9;SE;15.71;2.63
18-05-2017;18.0;20.6;16.6;90.8;98.8;74.9;16.4;2.1;6.5;L;5.06;0.81
19-05-2017;17.4;20.0;15.6;98.7;99.4;94.7;61.6;2.2;6.8;NE;1.16;0.18
20-05-2017;18.7;24.4;15.3;88.1;99.5;62.0;1.6;1.2;5.3;L;13.35;2.35
21-05-2017;19.2;22.2;17.4;94.7;99.4;84.3;30.6;1.7;6.1;L;5.33;0.89
22-05-2017;19.2;23.5;15.8;93.0;99.4;75.9;5.8;1.7;6.7;S;8.73;1.49
23-05-2017;18.3;24.8;14.0;85.5;98.4;61.4;0.0;2.5;6.5;SE;15.62;2.53
24-05-2017;20.4;29.8;16.0;80.3;94.2;42.5;0.0;1.5;5.8;L;15.96;2.87
25-05-2017;21.3;27.4;16.9;77.0;91.8;54.7;0.0;1.4;5.6;L;17.00;3.13
26-05-2017;22.0;28.5;17.4;73.3;86.9;49.4;0.0;1.2;5.2;L;16.85;3.18
27-05-2017;21.6;28.1;18.5;77.4;91.8;53.1;0.0;1.5;4.6;SE;15.54;2.86
28-05-2017;20.1;26.1;16.6;78.8;96.1;45.1;0.0;1.8;6.1;SE;15.33;2.69
29-05-2017;20.1;26.5;16.0;73.0;92.7;46.9;0.0;1.3;4.3;SE;16.75;3.04
30-05-2017;19.8;26.1;16.1;75.2;96.2;47.9;0.0;1.8;4.7;SE;16.63;2.90
31-05-2017;19.5;24.8;15.5;70.3;96.5;43.6;0.0;1.4;5.8;NE;16.39;2.92
01-06-2017;16.3;18.2;13.6;89.9;99.1;70.7;0.0;1.8;7.3;NO;3.73;0.57
02-06-2017;15.2;22.6;9.9;75.1;98.9;34.4;0.2;1.0;4.0;SO;17.57;2.92
03-06-2017;18.8;25.5;11.3;64.8;86.0;44.1;0.0;1.5;6.2;SE;17.20;3.02
04-06-2017;21.8;28.2;16.6;68.1;90.2;44.2;0.0;1.5;6.2;NE;16.70;3.10
05-06-2017;19.7;24.3;17.0;86.2;94.8;66.5;0.8;1.6;6.7;L;9.44;1.65
06-06-2017;22.1;28.1;18.0;73.8;94.2;50.7;0.0;0.9;5.2;N;14.26;2.73
07-06-2017;22.8;27.7;18.4;66.2;84.1;45.4;0.0;1.2;5.2;L;16.54;3.17
08-06-2017;21.5;27.3;17.0;65.6;82.0;44.5;0.0;2.1;9.5;N;16.44;2.94
09-06-2017;16.9;21.2;12.1;86.1;95.3;71.4;0.0;1.9;8.6;O;6.89;1.10
10-06-2017;13.1;20.6;6.9;72.8;97.3;42.2;0.2;1.2;4.3;SO;16.16;2.42
11-06-2017;16.3;24.0;8.2;49.1;77.0;19.3;0.0;1.4;4.9;S;17.77;2.96
12-06-2017;17.2;23.2;13.8;67.3;94.3;40.4;0.8;1.2;7.9;SE;7.78;1.32
13-06-2017;16.9;21.2;14.1;88.7;97.2;70.0;6.6;1.7;6.5;SE;6.26;1.00
14-06-2017;17.6;23.7;14.1;82.7;95.9;59.1;0.0;1.5;5.9;S;14.59;2.47
15-06-2017;17.2;23.7;12.7;75.6;96.8;42.6;0.2;2.4;6.4;SE;17.23;2.74
16-06-2017;17.6;24.3;12.4;71.1;94.9;31.0;0.0;1.9;6.7;L;17.24;2.86
17-06-2017;19.4;25.1;14.4;57.9;78.9;33.9;0.0;1.3;5.9;L;16.52;2.96
18-06-2017;19.4;24.6;15.2;59.4;78.1;39.7;0.0;1.1;6.4;L;11.66;2.11
19-06-2017;20.5;26.0;14.2;54.1;77.0;33.5;0.0;1.2;5.3;S;14.96;2.75
20-06-2017;16.8;22.3;13.5;83.4;95.4;60.1;0.0;3.3;7.7;S;12.53;1.86
21-06-2017;17.3;24.9;12.4;78.3;95.9;46.0;0.0;2.9;7.1;SE;16.31;2.53
22-06-2017;17.9;24.0;13.2;71.5;92.5;47.8;0.0;2.4;8.0;L;16.89;2.75
23-06-2017;17.8;24.1;12.9;67.8;89.0;38.3;0.0;2.7;8.9;L;17.24;2.75
24-06-2017;17.7;24.2;12.6;68.2;84.9;43.5;0.0;2.4;6.8;L;17.07;2.76
25-06-2017;16.9;22.9;12.6;69.4;90.2;29.4;0.0;2.2;5.9;SE;17.07;2.74
